charbaixo: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,12,12,199,199,199,199,199,199,199,199,
199,199,199,199,199,12,95,167,12,199,199,199,199,199,199,199,
199,199,199,199,199,12,175,175,175,12,199,199,199,199,199,199,
199,199,199,199,12,12,175,255,175,12,199,199,199,199,199,199,
199,199,199,12,175,175,12,175,255,175,12,199,199,199,199,199,
199,199,12,167,175,175,175,175,175,175,95,12,199,199,199,199,
199,10,10,12,175,175,175,175,175,175,10,10,12,199,199,199,
199,10,10,10,10,175,175,175,10,10,10,10,12,199,199,199,
199,12,10,10,10,10,175,10,10,10,10,167,12,199,199,199,
199,12,175,175,10,175,175,175,10,175,175,167,12,199,199,199,
199,199,12,95,10,175,175,175,10,175,95,12,199,199,199,199,
199,199,12,12,10,167,175,175,10,95,12,12,199,199,199,199,
199,81,233,12,95,39,39,39,39,95,12,233,81,199,199,199,
199,81,161,161,12,13,39,39,13,12,161,161,81,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


