charcima: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,12,12,199,199,199,199,199,199,199,199,
199,199,199,199,199,12,95,167,12,199,199,199,199,199,199,199,
199,199,199,199,199,12,175,175,175,12,199,199,199,199,199,199,
199,199,199,199,12,12,175,255,175,12,199,199,199,199,199,199,
199,199,199,12,175,175,12,175,255,175,12,199,199,199,199,199,
199,199,12,167,175,175,175,175,175,175,95,12,199,199,199,199,
199,199,12,12,175,175,175,175,175,175,95,12,199,199,199,199,
199,199,12,95,12,175,175,175,175,167,12,12,199,199,199,199,
199,12,95,167,175,175,175,175,175,12,175,167,12,199,199,199,
199,12,95,175,175,175,175,175,175,175,175,167,12,199,199,199,
199,199,12,95,167,175,175,175,175,175,95,12,199,199,199,199,
199,199,12,12,95,167,175,175,175,95,12,12,199,199,199,199,
199,81,233,12,95,95,95,95,95,95,12,233,81,199,199,199,
199,81,161,161,12,12,12,12,12,12,161,161,81,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


